GlobalFrame,Timestamp,Speed,X,Y,condition,source_file,Segment_index,turning_angle,worm_id,Segment
51302.0,2025-02-19T22:21:34.002282,2.226451163085517,0.9118981558744993,0.48068779205607476,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.042393495209751934,20250205_piworm10_2,57.0
51303.0,2025-02-19T22:21:36.001979,2.226451163085517,0.9138249906979797,0.4769145746240889,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.042393495209751934,20250205_piworm10_2,57.0
51304.0,2025-02-19T22:21:38.002049,0.410900674394495,0.9143501322125999,0.4754250803925338,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.1423829585918071,20250205_piworm10_2,57.0
51305.0,2025-02-19T22:21:40.002219,-0.33320876455352116,0.9146970735755783,0.47507874076632417,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.9601938253584364,20250205_piworm10_2,57.0
51306.0,2025-02-19T22:21:42.001987,-0.36478777018530756,0.9143461722548303,0.47535078217497545,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.6868084228855713,20250205_piworm10_2,57.0
51307.0,2025-02-19T22:21:44.002059,-0.4783184033333008,0.9143260195984584,0.4750736831498602,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.7554183700968783,20250205_piworm10_2,57.0
51308.0,2025-02-19T22:21:46.002218,-0.5211810422314724,0.9141881483002978,0.47523877991167707,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.11168438600548135,20250205_piworm10_2,57.0
51309.0,2025-02-19T22:21:48.001965,-0.15004691704483436,0.913931753966529,0.47595243270096566,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.0033925586031486425,20250205_piworm10_2,57.0
51310.0,2025-02-19T22:21:50.002043,-0.45992418567102994,0.9138317757009347,0.47624032042723635,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.9301212408547876,20250205_piworm10_2,57.0
51311.0,2025-02-19T22:21:52.002211,0.06600677318300445,0.914396887159533,0.4753263755045638,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.08544590229851154,20250205_piworm10_2,57.0
51312.0,2025-02-19T22:21:54.001968,-0.2202315132583747,0.9148772067936533,0.4748801855329018,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.09978766226671315,20250205_piworm10_2,57.0
51313.0,2025-02-19T22:21:56.002045,0.6121222103856441,0.915789907779227,0.4732436040847256,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.06451357490094535,20250205_piworm10_2,57.0
51314.0,2025-02-19T22:21:58.002218,0.08406169484532361,0.9161216252019555,0.47219379406004375,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.019776315862733467,20250205_piworm10_2,57.0
51315.0,2025-02-19T22:22:00.001996,-0.2506067729206947,0.9163415804405874,0.47162362316421896,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.021728637619459677,20250205_piworm10_2,57.0
51316.0,2025-02-19T22:22:02.002147,-0.24608149061883228,0.9166027143803286,0.47106378057882947,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.9743826855900254,20250205_piworm10_2,57.0
51317.0,2025-02-19T22:22:04.002108,-0.3555250223329514,0.9164432576769026,0.47149265687583447,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.43535675448156674,20250205_piworm10_2,57.0
51318.0,2025-02-19T22:22:06.002073,-0.46541143547977165,0.9161499960373344,0.471447470295249,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.619488314232523,20250205_piworm10_2,57.0
51319.0,2025-02-19T22:22:08.002148,-0.17281477858344937,0.9165154153310405,0.470821310133942,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.9914473274981188,20250205_piworm10_2,57.0
51320.0,2025-02-19T22:22:10.002128,-0.4081422542177157,0.9163148462213883,0.47114470946246645,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.14087289105383274,20250205_piworm10_2,57.0
51321.0,2025-02-19T22:22:12.002075,0.7646891517850457,0.9145527369826435,0.4722818830904975,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.6056387992812141,20250205_piworm10_2,57.0
51322.0,2025-02-19T22:22:14.002139,-0.003535736397443541,0.9153177209251975,0.47288276260238876,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.6640939526978664,20250205_piworm10_2,57.0
51323.0,2025-02-19T22:22:16.002335,0.9482629302542414,0.9156719937961193,0.470543559076773,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.07831172467365256,20250205_piworm10_2,57.0
51324.0,2025-02-19T22:22:18.002073,0.5015235914489398,0.9163328882955052,0.46896426874250413,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.025832786652439373,20250205_piworm10_2,57.0
51325.0,2025-02-19T22:22:20.002145,1.2121334547201819,0.917597613144056,0.46651998583144877,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.03586944029107376,20250205_piworm10_2,57.0
51326.0,2025-02-19T22:22:22.002088,0.9387503815329904,0.9184367034834324,0.46432280077139887,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.04983056858402019,20250205_piworm10_2,57.0
51327.0,2025-02-19T22:22:24.002072,-0.30235787491502436,0.91870334885201,0.463858547147492,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.0778660722289778,20250205_piworm10_2,57.0
51328.0,2025-02-19T22:22:26.002136,0.23031739061108666,0.9190626261371752,0.46259353556680227,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.018039141380496674,20250205_piworm10_2,57.0
51329.0,2025-02-19T22:22:28.002118,0.4811947264071823,0.9194298280059687,0.4609518573784654,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.01125818587124605,20250205_piworm10_2,57.0
51330.0,2025-02-19T22:22:30.002072,-0.08531638466829679,0.9196453554839586,0.4601264760199228,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.08308445077755355,20250205_piworm10_2,57.0
51331.0,2025-02-19T22:22:32.002147,-0.23542714067866582,0.9199580922711763,0.459575730603768,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.17469078155767812,20250205_piworm10_2,57.0
51332.0,2025-02-19T22:22:34.002113,-0.38518984605269313,0.9203204272363151,0.45937516688918556,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.15919338398397592,20250205_piworm10_2,57.0
51333.0,2025-02-19T22:22:36.002074,-0.3543809249598283,0.9205663573840751,0.4589873332510574,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.02968908753779239,20250205_piworm10_2,57.0
51334.0,2025-02-19T22:22:38.002185,-0.25408445098349103,0.9208418241866348,0.458447520670836,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.11489399526459179,20250205_piworm10_2,57.0
51335.0,2025-02-19T22:22:40.002117,0.007078275958851848,0.9209512053807594,0.4574652996448094,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.03753737055638633,20250205_piworm10_2,57.0
51336.0,2025-02-19T22:22:42.002080,0.03528874549605494,0.9209439746822925,0.45643574148247046,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,-0.33005218610289216,20250205_piworm10_2,57.0
51337.0,2025-02-19T22:22:44.002199,-0.3652296992918833,0.9205607476635514,0.4562128035120273,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.3695221013452918,20250205_piworm10_2,57.0
51338.0,2025-02-19T22:22:46.002124,0.138250722386352,0.9206984974675229,0.4550405832114777,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.6893156312090293,20250205_piworm10_2,57.0
51339.0,2025-02-19T22:22:48.002080,-0.4589147029640847,0.9209303865208708,0.4552405962771298,control,coordinates_highestspeed_20250205_10_2_with_time_speed.csv,57.0,0.17503081555850683,20250205_piworm10_2,57.0
