GlobalFrame,Timestamp,Speed,X,Y,condition,source_file,Segment_index,turning_angle,worm_id,Segment
45002.0,2024-10-07T03:36:52.004307,-0.6325658542197571,0.5418432305876434,0.4580406725876047,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,0.48615044161117754,20240924_piworm10_3,50.0
45003.0,2024-10-07T03:36:54.003204,-0.6325658542197571,0.5418401005261918,0.4581468101259195,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,0.48615044161117754,20240924_piworm10_3,50.0
45004.0,2024-10-07T03:36:56.002921,0.3335001361544032,0.5403574748879832,0.4581676091682452,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,0.2996323587755164,20240924_piworm10_3,50.0
45005.0,2024-10-07T03:36:58.003331,-0.6825560122686273,0.5403365045191145,0.45813964867642026,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,0.7048327646987189,20240924_piworm10_3,50.0
45006.0,2024-10-07T03:37:00.002863,-0.707083760755497,0.5403365045191145,0.45813964867642026,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,0.4248180732282268,20240924_piworm10_3,50.0
45007.0,2024-10-07T03:37:02.002922,-0.2857860443726327,0.540476981152535,0.4587233062018394,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,-0.5295382725552064,20240924_piworm10_3,50.0
45008.0,2024-10-07T03:37:04.003559,-0.2674512662005708,0.5410698351570938,0.45852090895062764,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,0.020947839368650082,20240924_piworm10_3,50.0
45009.0,2024-10-07T03:37:06.002848,-0.6452774096973332,0.541154873164219,0.45849799732977303,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,0.9907844834135359,20240924_piworm10_3,50.0
45010.0,2024-10-07T03:37:08.002964,0.01739072857628669,0.5401662764523391,0.4587953019484917,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,-0.04349640856961263,20240924_piworm10_3,50.0
45011.0,2024-10-07T03:37:10.003336,-0.5328917506005667,0.5399405326264327,0.45889849912604885,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,-0.027024295878427442,20240924_piworm10_3,50.0
45012.0,2024-10-07T03:37:12.002864,-0.6726971478049852,0.5398978573372911,0.4589225763801574,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,0.7686258271270162,20240924_piworm10_3,50.0
45013.0,2024-10-07T03:37:14.002923,-0.3570680074398495,0.5400595856203333,0.4584507738713346,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,-0.702023142202873,20240924_piworm10_3,50.0
45014.0,2024-10-07T03:37:16.003645,-0.4398762032323907,0.5396963393051201,0.4585649082497594,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,-0.6828927727088712,20240924_piworm10_3,50.0
45015.0,2024-10-07T03:37:18.002852,-0.612252435400831,0.5398004035822497,0.458651108631905,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,-0.22020133122243835,20240924_piworm10_3,50.0
45016.0,2024-10-07T03:37:20.002935,-0.707083760755497,0.5398004035822497,0.458651108631905,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,0.0,20240924_piworm10_3,50.0
45017.0,2024-10-07T03:37:22.003391,-0.707083760755497,0.5398004035822497,0.458651108631905,control,coordinates_highestspeed_20240924_10_3_with_time_speed.csv,50.0,0.0,20240924_piworm10_3,50.0
