GlobalFrame,Timestamp,Speed,X,Y,condition,source_file,Segment_index,turning_angle,worm_id,Segment
46802.0,2025-03-31T15:41:54.002,-0.5072769568310828,0.9165298547984233,0.4053347046460668,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,-0.6469129868754427,20250318_piworm10_2,52.0
46803.0,2025-03-31T15:41:56.002,-0.5072769568310828,0.9164517090748825,0.4052004614566996,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,-0.6469129868754427,20250318_piworm10_2,52.0
46804.0,2025-03-31T15:41:58.002,-0.4684883709596382,0.916331823611705,0.40538261541704673,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,0.6907745957994232,20250318_piworm10_2,52.0
46805.0,2025-03-31T15:42:00.002,-0.5272621495576617,0.9162851281383312,0.40526881370282375,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,0.1809354664077858,20250318_piworm10_2,52.0
46806.0,2025-03-31T15:42:02.002,-0.21625032498641777,0.9163966194408076,0.4046528056826582,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,0.005084298953902533,20250318_piworm10_2,52.0
46807.0,2025-03-31T15:42:04.002,-0.41908487859497456,0.9164543626406756,0.40436048726672763,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,-0.03883173103063241,20250318_piworm10_2,52.0
46808.0,2025-03-31T15:42:06.002,-0.551163192962655,0.9164605175978612,0.40427635850294125,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,-0.9559881609389065,20250318_piworm10_2,52.0
46809.0,2025-03-31T15:42:08.002,-0.43489915924957395,0.9164033893375981,0.40454269058414555,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,-0.018954069772211826,20250318_piworm10_2,52.0
46810.0,2025-03-31T15:42:10.002,-0.29728952184704677,0.9163285675398919,0.4050319519877637,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,-0.025287636479931076,20250318_piworm10_2,52.0
46811.0,2025-03-31T15:42:12.002,-0.46591975911441186,0.9163125130696356,0.4052535911335594,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,0.645074684146733,20250318_piworm10_2,52.0
46812.0,2025-03-31T15:42:14.002,-0.5756849788926056,0.9162739073785128,0.4052310711470721,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,-0.6397888932641995,20250318_piworm10_2,52.0
46813.0,2025-03-31T15:42:16.002,-0.1568834674567554,0.9162097927259986,0.4059502504521389,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,-0.07319373741332866,20250318_piworm10_2,52.0
46814.0,2025-03-31T15:42:18.002,-0.4377865167422112,0.9162474243565968,0.40621531284491724,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,0.07381068685775644,20250318_piworm10_2,52.0
46815.0,2025-03-31T15:42:20.002,-0.40626594521232895,0.9162185094144218,0.4065326978026782,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,0.8618971988138654,20250318_piworm10_2,52.0
46816.0,2025-03-31T15:42:22.002,-0.5817500740716647,0.916206776873458,0.40649984522689053,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,0.05910534284752903,20250318_piworm10_2,52.0
46817.0,2025-03-31T15:42:24.002,-0.482591792875814,0.9161761848348665,0.4063070008838078,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,-0.15228601502908648,20250318_piworm10_2,52.0
46818.0,2025-03-31T15:42:26.002,-0.5692954364601969,0.9161435104962643,0.4062627238208865,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,0.16862823069010605,20250318_piworm10_2,52.0
46819.0,2025-03-31T15:42:28.002,-0.5110788194606625,0.9161277290129946,0.4061143778781482,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,-0.9227789406704859,20250318_piworm10_2,52.0
46820.0,2025-03-31T15:42:30.002,-0.4064850773834489,0.9160843741811509,0.4064297568097023,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,-0.9193168705309099,20250318_piworm10_2,52.0
46821.0,2025-03-31T15:42:32.002,-0.5551757699949192,0.9161139833776822,0.40635774226424026,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,-0.8497310679083399,20250318_piworm10_2,52.0
46822.0,2025-03-31T15:42:34.002,-0.5856610060309824,0.9160922993999734,0.4063763285308491,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,-0.16544630225168727,20250318_piworm10_2,52.0
46823.0,2025-03-31T15:42:36.002,-0.5739241522057988,0.9160763370768865,0.4064211105002751,control,coordinates_highestspeed_20250318_10_2_with_time_speed.csv,52.0,0.08448377441206775,20250318_piworm10_2,52.0
