GlobalFrame,Timestamp,Speed,X,Y,condition,source_file,Segment_index,turning_angle,worm_id,Segment
23402.0,2024-09-03T03:43:02.008652,1.2319963964295497,0.3270161497381124,0.35708508780938686,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,-0.27446732247746347,20240827_piworm10_5,26.0
23403.0,2024-09-03T03:43:04.003209,1.2319963964295497,0.3287248760036005,0.3575536612919791,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,-0.27446732247746347,20240827_piworm10_5,26.0
23404.0,2024-09-03T03:43:06.003805,-0.1990669207327917,0.32899878681468747,0.3573684242612677,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,-0.49154393576710137,20240827_piworm10_5,26.0
23405.0,2024-09-03T03:43:08.004129,-0.04622400578206999,0.3287380832522989,0.3569599434687311,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,-0.7006856174698235,20240827_piworm10_5,26.0
23406.0,2024-09-03T03:43:10.003732,-0.177437354631143,0.3286098873439371,0.35728825006331627,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,-0.2822519473251174,20240827_piworm10_5,26.0
23407.0,2024-09-03T03:43:12.003714,-0.4453905466257375,0.32865053482707624,0.35736016484117783,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,0.27653229581492633,20240827_piworm10_5,26.0
23408.0,2024-09-03T03:43:14.004444,-0.4889521082597725,0.3286370949922352,0.35739649758341346,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,-0.2593224103690768,20240827_piworm10_5,26.0
23409.0,2024-09-03T03:43:16.003845,-0.34546236935999336,0.3287185068929473,0.3575606582448654,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,-0.04697157782531468,20240827_piworm10_5,26.0
23410.0,2024-09-03T03:43:18.003791,-0.4001887109344545,0.3287916915334117,0.35766582786264944,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,-0.9484831752237833,20240827_piworm10_5,26.0
23411.0,2024-09-03T03:43:20.004133,-0.25291798637912466,0.3286724219333819,0.3574164459716781,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,0.06752556341301555,20240827_piworm10_5,26.0
23412.0,2024-09-03T03:43:22.003722,0.027691442245324292,0.32854281899675764,0.35687265560429776,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,-0.5981305667232861,20240827_piworm10_5,26.0
23413.0,2024-09-03T03:43:24.003713,-0.39469742867836777,0.32842833506876795,0.3569416319047406,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,0.6576810780702347,20240827_piworm10_5,26.0
23414.0,2024-09-03T03:43:26.004312,0.2721678567385818,0.32839059674502713,0.35613729698669955,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,-0.5630553986273028,20240827_piworm10_5,26.0
23415.0,2024-09-03T03:43:28.003848,-0.44438740781419084,0.32830947592570686,0.3561575771915297,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,-0.3514168388643302,20240827_piworm10_5,26.0
23416.0,2024-09-03T03:43:30.003796,0.3025992083551573,0.3281255899039336,0.356972964809978,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,0.05134788808668113,20240827_piworm10_5,26.0
23417.0,2024-09-03T03:43:32.004138,-0.18087616676433357,0.3279951327508408,0.3572966486961518,control,coordinates_highestspeed_20240827_10_5_with_time_speed.csv,26.0,0.14344260991233257,20240827_piworm10_5,26.0
