GlobalFrame,Timestamp,Speed,X,Y,condition,source_file,Segment_index,turning_angle,worm_id,Segment
58502.0,2025-02-21T17:42:36.003686,3.1109658827272146,0.5647626091383235,0.20087983018124886,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.01443904899856543,20250205_piworm09_4,65.0
58503.0,2025-02-21T17:42:38.003406,3.1109658827272146,0.5706765577673756,0.20127125017064923,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.01443904899856543,20250205_piworm09_4,65.0
58504.0,2025-02-21T17:42:40.003485,-0.1816078413775914,0.5715021252599459,0.2013636434556036,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.5153941214893375,20250205_piworm09_4,65.0
58505.0,2025-02-21T17:42:42.003457,-0.6843386760630327,0.5714937537367444,0.20141557992025283,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.5809438719235115,20250205_piworm09_4,65.0
58506.0,2025-02-21T17:42:44.003415,-0.5669327858345549,0.5712792348618414,0.2013212942799637,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,-0.4793733680155106,20250205_piworm09_4,65.0
58507.0,2025-02-21T17:42:46.003482,-0.5749339973815681,0.5711769626054887,0.2015182665738812,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.29605861223441904,20250205_piworm09_4,65.0
58508.0,2025-02-21T17:42:48.003447,-0.6487676920470659,0.5710707059584601,0.2015356099082855,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,-0.8996090833464466,20250205_piworm09_4,65.0
58509.0,2025-02-21T17:42:50.003412,-0.6120617621269162,0.571233245015155,0.20156077294108724,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.010992107108791357,20250205_piworm09_4,65.0
58510.0,2025-02-21T17:42:52.003482,-0.6232271841442748,0.5713778417279458,0.20158830080867757,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.4335283379867754,20250205_piworm09_4,65.0
58511.0,2025-02-21T17:42:54.003458,-0.6568691308151282,0.5713798107621757,0.20168340395890172,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.739728820571834,20250205_piworm09_4,65.0
58512.0,2025-02-21T17:42:56.003426,-0.7002742025147443,0.5713590342679128,0.20166471962616822,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,-0.12081561391527643,20250205_piworm09_4,65.0
58513.0,2025-02-21T17:42:58.003479,-0.5535797734081397,0.5711197538747315,0.20157659488013005,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,-0.03864523308508998,20250205_piworm09_4,65.0
58514.0,2025-02-21T17:43:00.003451,-0.6729597156366885,0.5710514076538794,0.20156048619418612,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.911429090512963,20250205_piworm09_4,65.0
58515.0,2025-02-21T17:43:02.003410,-0.6789033769581629,0.5711123603401026,0.2015576323987539,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.16421436395561756,20250205_piworm09_4,65.0
58516.0,2025-02-21T17:43:04.003486,-0.6547265740199425,0.5712001657707043,0.20160213618157544,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.6124281401522673,20250205_piworm09_4,65.0
58517.0,2025-02-21T17:43:06.003444,-0.6395278658380508,0.5711108001906627,0.20168513613177547,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.0050090115464367195,20250205_piworm09_4,65.0
58518.0,2025-02-21T17:43:08.003411,-0.6490814462503621,0.5710311312290421,0.2017568284748054,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,-0.8127395702882176,20250205_piworm09_4,65.0
58519.0,2025-02-21T17:43:10.003487,-0.5952392660213786,0.5712196597861897,0.20172940419360108,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.06269215845445239,20250205_piworm09_4,65.0
58520.0,2025-02-21T17:43:12.003453,-0.6858868699174113,0.5712698011763433,0.2017320391152167,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,-0.15146153538537907,20250205_piworm09_4,65.0
58521.0,2025-02-21T17:43:14.003450,-0.6997446811024586,0.5712960240609621,0.2017202238363546,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,-0.32693570414697376,20250205_piworm09_4,65.0
58522.0,2025-02-21T17:43:16.003483,-0.7040987891187084,0.5712986684949302,0.20169836057686524,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.46168548035130075,20250205_piworm09_4,65.0
58523.0,2025-02-21T17:43:18.003437,-0.7183273383050589,0.5712986684949302,0.20169836057686524,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.0,20250205_piworm09_4,65.0
58524.0,2025-02-21T17:43:20.003456,-0.7183273383050589,0.5712986684949302,0.20169836057686524,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.2707452067537458,20250205_piworm09_4,65.0
58525.0,2025-02-21T17:43:22.003479,-0.5506518999568099,0.5714698385726422,0.2018934336691346,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,-0.20238508739817632,20250205_piworm09_4,65.0
58526.0,2025-02-21T17:43:24.003446,-0.6616860596899669,0.5715554926373495,0.2019121168260911,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,0.022574279133694287,20250205_piworm09_4,65.0
58527.0,2025-02-21T17:43:26.003410,-0.4911578704871671,0.5718928496140216,0.20201120290713434,terbinafine,coordinates_highestspeed_20250205_9_4_with_time_speed.csv,65.0,-0.578996558765417,20250205_piworm09_4,65.0
